problem,instance,number of objectives,chromosome size,solver,seed,metric name,metric value
MOTSP,kroAB1000,2,1000,MHACO,287613914,Modified Inverted Generational Distance,0.848386
MOTSP,kroAB1000,2,1000,MHACO,755772793,Modified Inverted Generational Distance,0.867952
MOTSP,kroAB1000,2,1000,IHS,305089489,Modified Inverted Generational Distance,0.697783
MOTSP,kroAB1000,2,1000,IHS,511812191,Modified Inverted Generational Distance,0.735027
MOTSP,kroAB1000,2,1000,IHS,608055156,Modified Inverted Generational Distance,0.729289
MOTSP,kroAB1000,2,1000,IHS,467424509,Modified Inverted Generational Distance,0.781804
MOTSP,kroAB1000,2,1000,IHS,944441939,Modified Inverted Generational Distance,0.759079
MOTSP,kroAB1000,2,1000,IHS,414977408,Modified Inverted Generational Distance,0.709596
MOTSP,kroAB1000,2,1000,IHS,819312498,Modified Inverted Generational Distance,0.764647
MOTSP,kroAB1000,2,1000,IHS,562386085,Modified Inverted Generational Distance,0.727239
MOTSP,kroAB1000,2,1000,IHS,287613914,Modified Inverted Generational Distance,0.692845
MOTSP,kroAB1000,2,1000,IHS,755772793,Modified Inverted Generational Distance,0.746652
MOTSP,kroAB1000,2,1000,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.0104287
MOTSP,kroAB1000,2,1000,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.0197856
MOTSP,kroAB1000,2,1000,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.00869726
MOTSP,kroAB1000,2,1000,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.0134784
MOTSP,kroAB1000,2,1000,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.015923
MOTSP,kroAB1000,2,1000,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.00766664
MOTSP,kroAB1000,2,1000,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.0114295
MOTSP,kroAB1000,2,1000,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.0329178
MOTSP,kroAB1000,2,1000,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.0199737
MOTSP,kroAB1000,2,1000,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.00937584
MOTSP,kroABC100,3,100,NSGA-II,305089489,Modified Inverted Generational Distance,0.0117246
MOTSP,kroABC100,3,100,NSGA-II,511812191,Modified Inverted Generational Distance,0.0216765
MOTSP,kroABC100,3,100,NSGA-II,608055156,Modified Inverted Generational Distance,0.0120457
MOTSP,kroABC100,3,100,NSGA-II,467424509,Modified Inverted Generational Distance,0.0377027
MOTSP,kroABC100,3,100,NSGA-II,944441939,Modified Inverted Generational Distance,0.0289904
MOTSP,kroABC100,3,100,NSGA-II,414977408,Modified Inverted Generational Distance,0.00757687
MOTSP,kroABC100,3,100,NSGA-II,819312498,Modified Inverted Generational Distance,0.0233311
MOTSP,kroABC100,3,100,NSGA-II,562386085,Modified Inverted Generational Distance,0.0251952
MOTSP,kroABC100,3,100,NSGA-II,287613914,Modified Inverted Generational Distance,0.0224053
MOTSP,kroABC100,3,100,NSGA-II,755772793,Modified Inverted Generational Distance,0.0381089
MOTSP,kroABC100,3,100,NSPSO,305089489,Modified Inverted Generational Distance,0.0521721
MOTSP,kroABC100,3,100,NSPSO,511812191,Modified Inverted Generational Distance,0.0386339
MOTSP,kroABC100,3,100,NSPSO,608055156,Modified Inverted Generational Distance,0.036315
MOTSP,kroABC100,3,100,NSPSO,467424509,Modified Inverted Generational Distance,0.0394194
MOTSP,kroABC100,3,100,NSPSO,944441939,Modified Inverted Generational Distance,0.063367
MOTSP,kroABC100,3,100,NSPSO,414977408,Modified Inverted Generational Distance,0.0475444
MOTSP,kroABC100,3,100,NSPSO,819312498,Modified Inverted Generational Distance,0.030304
MOTSP,kroABC100,3,100,NSPSO,562386085,Modified Inverted Generational Distance,0.0621573
MOTSP,kroABC100,3,100,NSPSO,287613914,Modified Inverted Generational Distance,0.0401729
MOTSP,kroABC100,3,100,NSPSO,755772793,Modified Inverted Generational Distance,0.0793149
MOTSP,kroABC100,3,100,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.0168301
MOTSP,kroABC100,3,100,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.0140829
MOTSP,kroABC100,3,100,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.0138846
MOTSP,kroABC100,3,100,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.00580703
MOTSP,kroABC100,3,100,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.0127188
MOTSP,kroABC100,3,100,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.0137271
MOTSP,kroABC100,3,100,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.0110599
MOTSP,kroABC100,3,100,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.0112257
MOTSP,kroABC100,3,100,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.0107876
MOTSP,kroABC100,3,100,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.0223183
MOTSP,kroABC100,3,100,MHACO,305089489,Modified Inverted Generational Distance,0.349006
MOTSP,kroABC100,3,100,MHACO,511812191,Modified Inverted Generational Distance,0.496747
MOTSP,kroABC100,3,100,MHACO,608055156,Modified Inverted Generational Distance,0.541391
MOTSP,kroABC100,3,100,MHACO,467424509,Modified Inverted Generational Distance,0.621706
MOTSP,kroABC100,3,100,MHACO,944441939,Modified Inverted Generational Distance,0.479487
MOTSP,kroABC100,3,100,MHACO,414977408,Modified Inverted Generational Distance,0.614574
MOTSP,kroABC100,3,100,MHACO,819312498,Modified Inverted Generational Distance,0.500007
MOTSP,kroABC100,3,100,MHACO,562386085,Modified Inverted Generational Distance,0.618408
MOTSP,kroABC100,3,100,MHACO,287613914,Modified Inverted Generational Distance,0.530991
MOTSP,kroABC100,3,100,MHACO,755772793,Modified Inverted Generational Distance,0.623634
MOTSP,kroABC100,3,100,IHS,305089489,Modified Inverted Generational Distance,0.146517
MOTSP,kroABC100,3,100,IHS,511812191,Modified Inverted Generational Distance,0.156854
MOTSP,kroABC100,3,100,IHS,608055156,Modified Inverted Generational Distance,0.197385
MOTSP,kroABC100,3,100,IHS,467424509,Modified Inverted Generational Distance,0.14483
MOTSP,kroABC100,3,100,IHS,944441939,Modified Inverted Generational Distance,0.166966
MOTSP,kroABC100,3,100,IHS,414977408,Modified Inverted Generational Distance,0.189401
MOTSP,kroABC100,3,100,IHS,819312498,Modified Inverted Generational Distance,0.167329
MOTSP,kroABC100,3,100,IHS,562386085,Modified Inverted Generational Distance,0.138746
MOTSP,kroABC100,3,100,IHS,287613914,Modified Inverted Generational Distance,0.197099
MOTSP,kroABC100,3,100,IHS,755772793,Modified Inverted Generational Distance,0.19656
MOTSP,kroABC100,3,100,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.0461765
MOTSP,kroABC100,3,100,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.0309099
MOTSP,kroABC100,3,100,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.0334981
MOTSP,kroABC100,3,100,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.0336299
MOTSP,kroABC100,3,100,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.0205779
MOTSP,kroABC100,3,100,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.0323291
MOTSP,kroABC100,3,100,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.0443222
MOTSP,kroABC100,3,100,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.0300689
MOTSP,kroABC100,3,100,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.0485957
MOTSP,kroABC100,3,100,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.0447275
MOTSP,kroABC200,3,200,NSGA-II,305089489,Modified Inverted Generational Distance,0.023192
MOTSP,kroABC200,3,200,NSGA-II,511812191,Modified Inverted Generational Distance,0.0210967
MOTSP,kroABC200,3,200,NSGA-II,608055156,Modified Inverted Generational Distance,0.0239239
MOTSP,kroABC200,3,200,NSGA-II,467424509,Modified Inverted Generational Distance,0.0189207
MOTSP,kroABC200,3,200,NSGA-II,944441939,Modified Inverted Generational Distance,0.0224169
MOTSP,kroABC200,3,200,NSGA-II,414977408,Modified Inverted Generational Distance,0.028454
MOTSP,kroABC200,3,200,NSGA-II,819312498,Modified Inverted Generational Distance,0.0253101
MOTSP,kroABC200,3,200,NSGA-II,562386085,Modified Inverted Generational Distance,0.0256288
MOTSP,kroABC200,3,200,NSGA-II,287613914,Modified Inverted Generational Distance,0.0254933
MOTSP,kroABC200,3,200,NSGA-II,755772793,Modified Inverted Generational Distance,0.0195986
MOTSP,kroABC200,3,200,NSPSO,305089489,Modified Inverted Generational Distance,0.137281
MOTSP,kroABC200,3,200,NSPSO,511812191,Modified Inverted Generational Distance,0.0867335
MOTSP,kroABC200,3,200,NSPSO,608055156,Modified Inverted Generational Distance,0.087602
MOTSP,kroABC200,3,200,NSPSO,467424509,Modified Inverted Generational Distance,0.0372449
MOTSP,kroABC200,3,200,NSPSO,944441939,Modified Inverted Generational Distance,0.0993663
MOTSP,kroABC200,3,200,NSPSO,414977408,Modified Inverted Generational Distance,0.145203
MOTSP,kroABC200,3,200,NSPSO,819312498,Modified Inverted Generational Distance,0.0804237
MOTSP,kroABC200,3,200,NSPSO,562386085,Modified Inverted Generational Distance,0.122061
MOTSP,kroABC200,3,200,NSPSO,287613914,Modified Inverted Generational Distance,0.107478
MOTSP,kroABC200,3,200,NSPSO,755772793,Modified Inverted Generational Distance,0.168334
MOTSP,kroABC200,3,200,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.0152421
MOTSP,kroABC200,3,200,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.00748839
MOTSP,kroABC200,3,200,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.013139
MOTSP,kroABC200,3,200,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.0116583
MOTSP,kroABC200,3,200,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.035925
MOTSP,kroABC200,3,200,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.0113934
MOTSP,kroABC200,3,200,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.00717527
MOTSP,kroABC200,3,200,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.0117558
MOTSP,kroABC200,3,200,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.00673221
MOTSP,kroABC200,3,200,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.0118846
MOTSP,kroABC200,3,200,MHACO,305089489,Modified Inverted Generational Distance,0.732415
MOTSP,kroABC200,3,200,MHACO,511812191,Modified Inverted Generational Distance,0.724953
MOTSP,kroABC200,3,200,MHACO,608055156,Modified Inverted Generational Distance,0.74712
MOTSP,kroABC200,3,200,MHACO,467424509,Modified Inverted Generational Distance,0.7245
MOTSP,kroABC200,3,200,MHACO,944441939,Modified Inverted Generational Distance,0.741993
MOTSP,kroABC200,3,200,MHACO,414977408,Modified Inverted Generational Distance,0.736204
MOTSP,kroABC200,3,200,MHACO,819312498,Modified Inverted Generational Distance,0.754548
MOTSP,kroABC200,3,200,MHACO,562386085,Modified Inverted Generational Distance,0.752961
MOTSP,kroABC200,3,200,MHACO,287613914,Modified Inverted Generational Distance,0.741198
MOTSP,kroABC200,3,200,MHACO,755772793,Modified Inverted Generational Distance,0.739437
MOTSP,kroABC200,3,200,IHS,305089489,Modified Inverted Generational Distance,0.509548
MOTSP,kroABC200,3,200,IHS,511812191,Modified Inverted Generational Distance,0.633486
MOTSP,kroABC200,3,200,IHS,608055156,Modified Inverted Generational Distance,0.629382
MOTSP,kroABC200,3,200,IHS,467424509,Modified Inverted Generational Distance,0.573802
MOTSP,kroABC200,3,200,IHS,944441939,Modified Inverted Generational Distance,0.514081
MOTSP,kroABC200,3,200,IHS,414977408,Modified Inverted Generational Distance,0.522631
MOTSP,kroABC200,3,200,IHS,819312498,Modified Inverted Generational Distance,0.614743
MOTSP,kroABC200,3,200,IHS,562386085,Modified Inverted Generational Distance,0.622757
MOTSP,kroABC200,3,200,IHS,287613914,Modified Inverted Generational Distance,0.591909
MOTSP,kroABC200,3,200,IHS,755772793,Modified Inverted Generational Distance,0.591398
MOTSP,kroABC200,3,200,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.0161193
MOTSP,kroABC200,3,200,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.0152854
MOTSP,kroABC200,3,200,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.0218137
MOTSP,kroABC200,3,200,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.0130321
MOTSP,kroABC200,3,200,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.027374
MOTSP,kroABC200,3,200,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.0228423
MOTSP,kroABC200,3,200,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.0255747
MOTSP,kroABC200,3,200,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.018221
MOTSP,kroABC200,3,200,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.0226608
MOTSP,kroABC200,3,200,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.0297856
MOTSP,kroABC500,3,500,NSGA-II,305089489,Modified Inverted Generational Distance,0.0986869
MOTSP,kroABC500,3,500,NSGA-II,511812191,Modified Inverted Generational Distance,0.116155
MOTSP,kroABC500,3,500,NSGA-II,608055156,Modified Inverted Generational Distance,0.0611432
MOTSP,kroABC500,3,500,NSGA-II,467424509,Modified Inverted Generational Distance,0.122765
MOTSP,kroABC500,3,500,NSGA-II,944441939,Modified Inverted Generational Distance,0.143117
MOTSP,kroABC500,3,500,NSGA-II,414977408,Modified Inverted Generational Distance,0.107433
MOTSP,kroABC500,3,500,NSGA-II,819312498,Modified Inverted Generational Distance,0.110189
MOTSP,kroABC500,3,500,NSGA-II,562386085,Modified Inverted Generational Distance,0.100596
MOTSP,kroABC500,3,500,NSGA-II,287613914,Modified Inverted Generational Distance,0.110689
MOTSP,kroABC500,3,500,NSGA-II,755772793,Modified Inverted Generational Distance,0.103174
MOTSP,kroABC500,3,500,NSPSO,305089489,Modified Inverted Generational Distance,0.371311
MOTSP,kroABC500,3,500,NSPSO,511812191,Modified Inverted Generational Distance,0.398026
MOTSP,kroABC500,3,500,NSPSO,608055156,Modified Inverted Generational Distance,0.389408
MOTSP,kroABC500,3,500,NSPSO,467424509,Modified Inverted Generational Distance,0.366187
MOTSP,kroABC500,3,500,NSPSO,944441939,Modified Inverted Generational Distance,0.510589
MOTSP,kroABC500,3,500,NSPSO,414977408,Modified Inverted Generational Distance,0.417334
MOTSP,kroABC500,3,500,NSPSO,819312498,Modified Inverted Generational Distance,0.437721
MOTSP,kroABC500,3,500,NSPSO,562386085,Modified Inverted Generational Distance,0.384133
MOTSP,kroABC500,3,500,NSPSO,287613914,Modified Inverted Generational Distance,0.334874
MOTSP,kroABC500,3,500,NSPSO,755772793,Modified Inverted Generational Distance,0.328491
MOTSP,kroABC500,3,500,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.266158
MOTSP,kroABC500,3,500,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.334642
MOTSP,kroABC500,3,500,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.308761
MOTSP,kroABC500,3,500,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.374918
MOTSP,kroABC500,3,500,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.336185
MOTSP,kroABC500,3,500,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.408129
MOTSP,kroABC500,3,500,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.382323
MOTSP,kroABC500,3,500,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.376153
MOTSP,kroABC500,3,500,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.296406
MOTSP,kroABC500,3,500,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.32154
MOTSP,kroABC500,3,500,MHACO,305089489,Modified Inverted Generational Distance,0.812379
MOTSP,kroABC500,3,500,MHACO,511812191,Modified Inverted Generational Distance,0.823534
MOTSP,kroABC500,3,500,MHACO,608055156,Modified Inverted Generational Distance,0.824946
MOTSP,kroABC500,3,500,MHACO,467424509,Modified Inverted Generational Distance,0.81204
MOTSP,kroABC500,3,500,MHACO,944441939,Modified Inverted Generational Distance,0.826508
MOTSP,kroABC500,3,500,MHACO,414977408,Modified Inverted Generational Distance,0.792278
MOTSP,kroABC500,3,500,MHACO,819312498,Modified Inverted Generational Distance,0.833375
MOTSP,kroABC500,3,500,MHACO,562386085,Modified Inverted Generational Distance,0.833861
MOTSP,kroABC500,3,500,MHACO,287613914,Modified Inverted Generational Distance,0.842843
MOTSP,kroABC500,3,500,MHACO,755772793,Modified Inverted Generational Distance,0.821121
MOTSP,kroABC500,3,500,IHS,305089489,Modified Inverted Generational Distance,0.80261
MOTSP,kroABC500,3,500,IHS,511812191,Modified Inverted Generational Distance,0.811097
MOTSP,kroABC500,3,500,IHS,608055156,Modified Inverted Generational Distance,0.835544
MOTSP,kroABC500,3,500,IHS,467424509,Modified Inverted Generational Distance,0.817594
MOTSP,kroABC500,3,500,IHS,944441939,Modified Inverted Generational Distance,0.806424
MOTSP,kroABC500,3,500,IHS,414977408,Modified Inverted Generational Distance,0.763219
MOTSP,kroABC500,3,500,IHS,819312498,Modified Inverted Generational Distance,0.80289
MOTSP,kroABC500,3,500,IHS,562386085,Modified Inverted Generational Distance,0.80912
MOTSP,kroABC500,3,500,IHS,287613914,Modified Inverted Generational Distance,0.755236
MOTSP,kroABC500,3,500,IHS,755772793,Modified Inverted Generational Distance,0.809374
MOTSP,kroABC500,3,500,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.0156136
MOTSP,kroABC500,3,500,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.0119205
MOTSP,kroABC500,3,500,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.00962733
MOTSP,kroABC500,3,500,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.0190715
MOTSP,kroABC500,3,500,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.019784
MOTSP,kroABC500,3,500,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.0128227
MOTSP,kroABC500,3,500,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.0103431
MOTSP,kroABC500,3,500,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.0162407
MOTSP,kroABC500,3,500,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.0278945
MOTSP,kroABC500,3,500,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.0145854
MOTSP,kroABC1000,3,1000,NSGA-II,305089489,Modified Inverted Generational Distance,0.234864
MOTSP,kroABC1000,3,1000,NSGA-II,511812191,Modified Inverted Generational Distance,0.232577
MOTSP,kroABC1000,3,1000,NSGA-II,608055156,Modified Inverted Generational Distance,0.273963
MOTSP,kroABC1000,3,1000,NSGA-II,467424509,Modified Inverted Generational Distance,0.251027
MOTSP,kroABC1000,3,1000,NSGA-II,944441939,Modified Inverted Generational Distance,0.227634
MOTSP,kroABC1000,3,1000,NSGA-II,414977408,Modified Inverted Generational Distance,0.259943
MOTSP,kroABC1000,3,1000,NSGA-II,819312498,Modified Inverted Generational Distance,0.247248
MOTSP,kroABC1000,3,1000,NSGA-II,562386085,Modified Inverted Generational Distance,0.278821
MOTSP,kroABC1000,3,1000,NSGA-II,287613914,Modified Inverted Generational Distance,0.231974
MOTSP,kroABC1000,3,1000,NSGA-II,755772793,Modified Inverted Generational Distance,0.262612
MOTSP,kroABC1000,3,1000,NSPSO,305089489,Modified Inverted Generational Distance,0.630276
MOTSP,kroABC1000,3,1000,NSPSO,511812191,Modified Inverted Generational Distance,0.653726
MOTSP,kroABC1000,3,1000,NSPSO,608055156,Modified Inverted Generational Distance,0.585148
MOTSP,kroABC1000,3,1000,NSPSO,467424509,Modified Inverted Generational Distance,0.543675
MOTSP,kroABC1000,3,1000,NSPSO,944441939,Modified Inverted Generational Distance,0.526211
MOTSP,kroABC1000,3,1000,NSPSO,414977408,Modified Inverted Generational Distance,0.514257
MOTSP,kroABC1000,3,1000,NSPSO,819312498,Modified Inverted Generational Distance,0.507072
MOTSP,kroABC1000,3,1000,NSPSO,562386085,Modified Inverted Generational Distance,0.501318
MOTSP,kroABC1000,3,1000,NSPSO,287613914,Modified Inverted Generational Distance,0.572457
MOTSP,kroABC1000,3,1000,NSPSO,755772793,Modified Inverted Generational Distance,0.446079
MOTSP,kroABC1000,3,1000,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.473254
MOTSP,kroABC1000,3,1000,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.418401
MOTSP,kroABC1000,3,1000,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.396193
MOTSP,kroABC1000,3,1000,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.404106
MOTSP,kroABC1000,3,1000,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.48817
MOTSP,kroABC1000,3,1000,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.369651
MOTSP,kroABC1000,3,1000,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.378863
MOTSP,kroABC1000,3,1000,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.409043
MOTSP,kroABC1000,3,1000,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.424584
MOTSP,kroABC1000,3,1000,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.355275
MOTSP,kroABC1000,3,1000,MHACO,305089489,Modified Inverted Generational Distance,0.846127
MOTSP,kroABC1000,3,1000,MHACO,511812191,Modified Inverted Generational Distance,0.851031
MOTSP,kroABC1000,3,1000,MHACO,608055156,Modified Inverted Generational Distance,0.846571
MOTSP,kroABC1000,3,1000,MHACO,467424509,Modified Inverted Generational Distance,0.84616
MOTSP,kroABC1000,3,1000,MHACO,944441939,Modified Inverted Generational Distance,0.842037
MOTSP,kroABC1000,3,1000,MHACO,414977408,Modified Inverted Generational Distance,0.816398
MOTSP,kroABC1000,3,1000,MHACO,819312498,Modified Inverted Generational Distance,0.8471
MOTSP,kroABC1000,3,1000,MHACO,562386085,Modified Inverted Generational Distance,0.851545
MOTSP,kroABC1000,3,1000,MHACO,287613914,Modified Inverted Generational Distance,0.851834
MOTSP,kroABC1000,3,1000,MHACO,755772793,Modified Inverted Generational Distance,0.851828
MOTSP,kroABC1000,3,1000,IHS,305089489,Modified Inverted Generational Distance,0.862999
MOTSP,kroABC1000,3,1000,IHS,511812191,Modified Inverted Generational Distance,0.843
MOTSP,kroABC1000,3,1000,IHS,608055156,Modified Inverted Generational Distance,0.850615
MOTSP,kroABC1000,3,1000,IHS,467424509,Modified Inverted Generational Distance,0.84137
MOTSP,kroABC1000,3,1000,IHS,944441939,Modified Inverted Generational Distance,0.835943
MOTSP,kroABC1000,3,1000,IHS,414977408,Modified Inverted Generational Distance,0.859804
MOTSP,kroABC1000,3,1000,IHS,819312498,Modified Inverted Generational Distance,0.854032
MOTSP,kroABC1000,3,1000,IHS,562386085,Modified Inverted Generational Distance,0.84309
MOTSP,kroABC1000,3,1000,IHS,287613914,Modified Inverted Generational Distance,0.806662
MOTSP,kroABC1000,3,1000,IHS,755772793,Modified Inverted Generational Distance,0.834719
MOTSP,kroABC1000,3,1000,NS-BRKGA,305089489,Modified Inverted Generational Distance,0.037189
MOTSP,kroABC1000,3,1000,NS-BRKGA,511812191,Modified Inverted Generational Distance,0.0350641
MOTSP,kroABC1000,3,1000,NS-BRKGA,608055156,Modified Inverted Generational Distance,0.0127001
MOTSP,kroABC1000,3,1000,NS-BRKGA,467424509,Modified Inverted Generational Distance,0.0559479
MOTSP,kroABC1000,3,1000,NS-BRKGA,944441939,Modified Inverted Generational Distance,0.047434
MOTSP,kroABC1000,3,1000,NS-BRKGA,414977408,Modified Inverted Generational Distance,0.0471179
MOTSP,kroABC1000,3,1000,NS-BRKGA,819312498,Modified Inverted Generational Distance,0.0283172
MOTSP,kroABC1000,3,1000,NS-BRKGA,562386085,Modified Inverted Generational Distance,0.0508938
MOTSP,kroABC1000,3,1000,NS-BRKGA,287613914,Modified Inverted Generational Distance,0.040827
MOTSP,kroABC1000,3,1000,NS-BRKGA,755772793,Modified Inverted Generational Distance,0.0385574
MOTSP,kroABCD100,4,100,NSGA-II,305089489,Modified Inverted Generational Distance,0.0570118
MOTSP,kroABCD100,4,100,NSGA-II,511812191,Modified Inverted Generational Distance,0.116924
MOTSP,kroABCD100,4,100,NSGA-II,608055156,Modified Inverted Generational Distance,0.101106
MOTSP,kroABCD100,4,100,NSGA-II,467424509,Modified Inverted Generational Distance,0.0844147
MOTSP,kroABCD100,4,100,NSGA-II,944441939,Modified Inverted Generational Distance,0.0650157
MOTSP,kroABCD100,4,100,NSGA-II,414977408,Modified Inverted Generational Distance,0.107103
MOTSP,kroABCD100,4,100,NSGA-II,819312498,Modified Inverted Generational Distance,0.0736799
MOTSP,kroABCD100,4,100,NSGA-II,562386085,Modified Inverted Generational Distance,0.102215
MOTSP,kroABCD100,4,100,NSGA-II,287613914,Modified Inverted Generational Distance,0.0829812
MOTSP,kroABCD100,4,100,NSGA-II,755772793,Modified Inverted Generational Distance,0.0398847
MOTSP,kroABCD100,4,100,NSPSO,305089489,Modified Inverted Generational Distance,0.119207
MOTSP,kroABCD100,4,100,NSPSO,511812191,Modified Inverted Generational Distance,0.102654
MOTSP,kroABCD100,4,100,NSPSO,608055156,Modified Inverted Generational Distance,0.116093
MOTSP,kroABCD100,4,100,NSPSO,467424509,Modified Inverted Generational Distance,0.160761
MOTSP,kroABCD100,4,100,NSPSO,944441939,Modified Inverted Generational Distance,0.139561
MOTSP,kroABCD100,4,100,NSPSO,414977408,Modified Inverted Generational Distance,0.0348979
MOTSP,kroABCD100,4,100,NSPSO,819312498,Modified Inverted Generational Distance,0.111483
MOTSP,kroABCD100,4,100,NSPSO,562386085,Modified Inverted Generational Distance,0.225575
MOTSP,kroABCD100,4,100,NSPSO,287613914,Modified Inverted Generational Distance,0.132825
MOTSP,kroABCD100,4,100,NSPSO,755772793,Modified Inverted Generational Distance,0.116604
MOTSP,kroABCD100,4,100,MOEA/D-DE,305089489,Modified Inverted Generational Distance,0.18802
MOTSP,kroABCD100,4,100,MOEA/D-DE,511812191,Modified Inverted Generational Distance,0.21586
MOTSP,kroABCD100,4,100,MOEA/D-DE,608055156,Modified Inverted Generational Distance,0.17439
MOTSP,kroABCD100,4,100,MOEA/D-DE,467424509,Modified Inverted Generational Distance,0.177121
MOTSP,kroABCD100,4,100,MOEA/D-DE,944441939,Modified Inverted Generational Distance,0.224684
MOTSP,kroABCD100,4,100,MOEA/D-DE,414977408,Modified Inverted Generational Distance,0.175198
MOTSP,kroABCD100,4,100,MOEA/D-DE,819312498,Modified Inverted Generational Distance,0.207414
MOTSP,kroABCD100,4,100,MOEA/D-DE,562386085,Modified Inverted Generational Distance,0.172025
MOTSP,kroABCD100,4,100,MOEA/D-DE,287613914,Modified Inverted Generational Distance,0.172518
MOTSP,kroABCD100,4,100,MOEA/D-DE,755772793,Modified Inverted Generational Distance,0.24785
MOTSP,kroABCD100,4,100,MHACO,305089489,Modified Inverted Generational Distance,0.582261
MOTSP,kroABCD100,4,100,MHACO,511812191,Modified Inverted Generational Distance,0.567567
MOTSP,kroABCD100,4,100,MHACO,608055156,Modified Inverted Generational Distance,0.456978
MOTSP,kroABCD100,4,100,MHACO,467424509,Modified Inverted Generational Distance,0.588726
MOTSP,kroABCD100,4,100,MHACO,944441939,Modified Inverted Generational Distance,0.572643
MOTSP,kroABCD100,4,100,MHACO,414977408,Modified Inverted Generational Distance,0.561567
